epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,2105.69,0.44524,0.36164,0.98235,0.95688,0.94229,0.96885,0.82361,0.6912,0.38502,1.20732,0.00034754,0.00034754,0.00034754
156,2119.01,0.46007,0.3711,0.98699,0.96325,0.94441,0.97997,0.83796,0.67003,0.35258,1.19003,0.00034655,0.00034655,0.00034655
157,2132.57,0.45382,0.35731,0.98678,0.96636,0.95504,0.98482,0.85052,0.67473,0.34788,1.21607,0.00034556,0.00034556,0.00034556
158,2145.92,0.46476,0.37679,0.99162,0.959,0.95115,0.97992,0.83803,0.67448,0.3493,1.20663,0.00034457,0.00034457,0.00034457
159,2159.34,0.44973,0.35461,0.98931,0.96305,0.95679,0.97171,0.8411,0.66776,0.3466,1.19486,0.00034358,0.00034358,0.00034358
160,2172.76,0.4557,0.3673,0.97946,0.96441,0.96196,0.98148,0.84308,0.66261,0.35282,1.18771,0.00034259,0.00034259,0.00034259
161,2186.08,0.4504,0.35686,0.98444,0.96884,0.96254,0.98493,0.84877,0.66186,0.3273,1.18227,0.0003416,0.0003416,0.0003416
162,2199.48,0.46111,0.35875,0.98993,0.96175,0.96237,0.97518,0.8351,0.67278,0.35308,1.19396,0.00034061,0.00034061,0.00034061
163,2212.93,0.4304,0.35157,0.96797,0.95007,0.96754,0.97642,0.83858,0.66234,0.35791,1.17457,0.00033962,0.00033962,0.00033962
164,2226.23,0.4373,0.34656,0.97074,0.96587,0.96789,0.97165,0.82861,0.67317,0.34725,1.20217,0.00033863,0.00033863,0.00033863
165,2239.61,0.43112,0.35126,0.97411,0.95652,0.95545,0.97862,0.83654,0.66663,0.33861,1.19672,0.00033764,0.00033764,0.00033764
166,2252.9,0.43698,0.34677,0.97056,0.97101,0.95237,0.98226,0.83415,0.67131,0.33634,1.18059,0.00033665,0.00033665,0.00033665
167,2266.22,0.4389,0.34345,0.97883,0.95583,0.95955,0.97073,0.83483,0.6479,0.34758,1.14645,0.00033566,0.00033566,0.00033566
168,2279.52,0.42672,0.3387,0.9717,0.95679,0.9526,0.97755,0.84038,0.65651,0.35153,1.15749,0.00033467,0.00033467,0.00033467
