epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,555.183,0.53513,0.4114,0.93013,0.96393,0.95861,0.97893,0.84319,0.64465,0.34706,0.95172,0.00041288,0.00041288,0.00041288
90,561.338,0.53147,0.40077,0.94232,0.94398,0.96612,0.98149,0.8401,0.64129,0.35949,0.95598,0.00041189,0.00041189,0.00041189
91,567.243,0.54879,0.42002,0.94304,0.96148,0.95479,0.97241,0.8326,0.66142,0.36665,0.96896,0.0004109,0.0004109,0.0004109
92,573.733,0.55674,0.4244,0.9443,0.97247,0.95966,0.9779,0.83954,0.65533,0.33933,0.97289,0.00040991,0.00040991,0.00040991
93,579.575,0.56138,0.43132,0.94323,0.95281,0.95554,0.97676,0.83804,0.64898,0.35848,0.97142,0.00040892,0.00040892,0.00040892
94,585.723,0.52376,0.40583,0.92307,0.96632,0.9661,0.98168,0.84068,0.65327,0.34363,0.96111,0.00040793,0.00040793,0.00040793
95,591.776,0.53937,0.40663,0.93955,0.96306,0.9482,0.97845,0.8439,0.64783,0.36035,0.95276,0.00040694,0.00040694,0.00040694
96,597.824,0.52431,0.40225,0.92997,0.93947,0.9507,0.97067,0.83149,0.65314,0.36019,0.96226,0.00040595,0.00040595,0.00040595
97,604.089,0.53277,0.41606,0.93116,0.96485,0.95976,0.97602,0.83031,0.68182,0.35855,0.98529,0.00040496,0.00040496,0.00040496
98,610.555,0.52884,0.40114,0.93066,0.94452,0.95109,0.97479,0.83824,0.66478,0.38196,0.97715,0.00040397,0.00040397,0.00040397
