epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,4012.45,0.64541,0.44216,1.01401,0.96815,0.98413,0.98916,0.84429,0.67223,0.30166,0.98968,0.000386857,0.000386857,0.000386857
162,4037.24,0.64219,0.45094,1.01339,0.96566,0.98295,0.9876,0.84481,0.66587,0.29349,0.9902,0.00038615,0.00038615,0.00038615
163,4062.02,0.64269,0.44142,1.00871,0.95781,0.98373,0.98739,0.84104,0.66508,0.29018,0.98916,0.000385443,0.000385443,0.000385443
164,4086.94,0.64313,0.44547,1.01008,0.96466,0.98299,0.98846,0.84283,0.65773,0.2954,0.98009,0.000384736,0.000384736,0.000384736
165,4111.71,0.63766,0.44338,1.00827,0.96999,0.9792,0.9873,0.84507,0.65858,0.2921,0.98249,0.000384029,0.000384029,0.000384029
166,4136.54,0.64827,0.44906,1.01488,0.96661,0.97644,0.98422,0.83961,0.66421,0.29693,0.98929,0.000383321,0.000383321,0.000383321
167,4161.33,0.63755,0.44585,1.0101,0.96913,0.9759,0.98654,0.83995,0.66734,0.29686,0.99317,0.000382614,0.000382614,0.000382614
168,4186.26,0.63487,0.44395,1.00969,0.96796,0.97608,0.98719,0.84181,0.66678,0.30129,0.99181,0.000381907,0.000381907,0.000381907
169,4211.07,0.63025,0.4341,1.0079,0.95876,0.9762,0.98304,0.83619,0.67241,0.30697,1.00053,0.0003812,0.0003812,0.0003812
170,4236.08,0.63386,0.44001,1.01316,0.9613,0.97733,0.98279,0.83945,0.66668,0.30528,0.99188,0.000380493,0.000380493,0.000380493
171,4260.88,0.6456,0.44331,1.0129,0.95977,0.97857,0.98267,0.8393,0.66719,0.30039,0.99357,0.000379786,0.000379786,0.000379786
172,4285.81,0.64255,0.4443,1.01439,0.95452,0.97948,0.98472,0.84581,0.66263,0.30079,0.99143,0.000379079,0.000379079,0.000379079
173,4310.59,0.62783,0.42928,1.00569,0.96319,0.98048,0.98606,0.84588,0.67121,0.29974,0.99779,0.000378371,0.000378371,0.000378371
174,4335.4,0.64023,0.44875,1.00785,0.96372,0.97366,0.98629,0.845,0.67331,0.29961,0.99746,0.000377664,0.000377664,0.000377664
175,4360.31,0.63446,0.42862,1.00678,0.9604,0.97701,0.98407,0.84537,0.67443,0.2981,0.99894,0.000376957,0.000376957,0.000376957
176,4385.12,0.62564,0.43745,1.00143,0.95735,0.9751,0.98433,0.84259,0.66869,0.29464,0.99304,0.00037625,0.00037625,0.00037625
177,4409.94,0.63893,0.453,1.01557,0.96017,0.97596,0.98479,0.84611,0.66593,0.29448,0.98986,0.000375543,0.000375543,0.000375543
178,4434.78,0.62468,0.43582,1.00849,0.96195,0.97708,0.98668,0.85047,0.67041,0.29061,0.99852,0.000374836,0.000374836,0.000374836
179,4459.71,0.63924,0.43103,1.01384,0.96282,0.97651,0.98809,0.84785,0.67279,0.29215,0.99937,0.000374129,0.000374129,0.000374129
